,908.1,914.294,920.489,926.683,932.877,939.072,945.266,951.46,957.655,963.849,970.044,976.238,982.432,988.627,994.821,1001.015,1007.21,1013.404,1019.598,1025.793,1031.987,1038.181,1044.376,1050.57,1056.764,1062.959,1069.153,1075.348,1081.542,1087.736,1093.931,1100.125,1106.319,1112.514,1118.708,1124.902,1131.097,1137.291,1143.485,1149.68,1155.874,1162.069,1168.263,1174.457,1180.652,1186.846,1193.04,1199.235,1205.429,1211.623,1217.818,1224.012,1230.206,1236.401,1242.595,1248.789,1254.984,1261.178,1267.373,1273.567,1279.761,1285.956,1292.15,1298.344,1304.539,1310.733,1316.927,1323.122,1329.316,1335.51,1341.705,1347.899,1354.094,1360.288,1366.482,1372.677,1378.871,1385.065,1391.26,1397.454,1403.648,1409.843,1416.037,1422.231,1428.426,1434.62,1440.814,1447.009,1453.203,1459.398,1465.592,1471.786,1477.981,1484.175,1490.369,1496.564,1502.758,1508.952,1515.147,1521.341,1527.535,1533.73,1539.924,1546.119,1552.313,1558.507,1564.702,1570.896,1577.09,1583.285,1589.479,1595.673,1601.868,1608.062,1614.256,1620.451,1626.645,1632.839,1639.034,1645.228,1651.423,1657.617,1663.811,1670.006,1676.2,label
0,0.73937328,0.73390358,0.72859224,0.72296816,0.71731722,0.71109964,0.7046451,0.70181432,0.7020742,0.70359778,0.7035777,0.70359736,0.70699416,0.70554442,0.7092043,0.71098884,0.71547562,0.71767136,0.72172868,0.7237383,0.72483934,0.73040038,0.7318514,0.73321502,0.7372289,0.7376845,0.7389408,0.74243226,0.74329898,0.74385146,0.7446493,0.7440532,0.74471562,0.74594668,0.74623024,0.74625986,0.74620794,0.74763292,0.7473909,0.74717414,0.74700508,0.74742838,0.74836892,0.7483671,0.7488816,0.74987246,0.75099984,0.75230804,0.75398606,0.75332992,0.75559794,0.75554122,0.75794412,0.76013426,0.76100812,0.76163378,0.76388278,0.7660706,0.76765982,0.7684761,0.7702727,0.7718044,0.77345738,0.77509612,0.77649644,0.77831532,0.7799648,0.7813749,0.78218252,0.78337158,0.78444724,0.78603834,0.78721052,0.78778818,0.7886289,0.78860488,0.7898727,0.79037994,0.79028016,0.79102902,0.79038222,0.79149096,0.7917527,0.7924583,0.7921937,0.79182852,0.79187814,0.79182676,0.79145148,0.79154982,0.79197526,0.79159494,0.79118504,0.79112024,0.79090762,0.79079836,0.79088282,0.790358,0.78983688,0.78985666,0.789774,0.7895025,0.78989792,0.78963196,0.78976544,0.7895329,0.79004406,0.790712,0.7908005,0.7913259,0.79136072,0.79217094,0.79269764,0.79293744,0.7930314,0.7941513,0.79427102,0.79448858,0.79509782,0.79581672,0.79615096,0.79690954,0.797497,0.7972401,0.79714742,1
1,0.73949284,0.73598102,0.73304728,0.72556722,0.71931066,0.71459558,0.70901266,0.70335802,0.70270106,0.7041446,0.70292306,0.70443018,0.7092425,0.70579256,0.70831832,0.71199574,0.71766308,0.71858116,0.72324926,0.7267469,0.72698708,0.73187584,0.73397906,0.73595898,0.7390576,0.74118104,0.74202428,0.74280874,0.74480444,0.74676828,0.74718064,0.74581364,0.74721606,0.74916222,0.74910842,0.74899176,0.74933164,0.75117902,0.75041664,0.75024526,0.75049018,0.7505059,0.75145088,0.75159244,0.75261276,0.75354492,0.75439482,0.75534236,0.7570779,0.75766284,0.75910776,0.7590848,0.76156342,0.7635553,0.76477032,0.76528986,0.76811614,0.76955592,0.77106634,0.77242218,0.77413302,0.77562726,0.77733946,0.77905086,0.78030766,0.78213672,0.78386418,0.7856903,0.78684642,0.7874978,0.78863722,0.79022972,0.79150144,0.79219946,0.79315034,0.79340324,0.79422352,0.79471638,0.7949277,0.79533508,0.79507144,0.7961296,0.79621816,0.79653126,0.7962342,0.7961449,0.79644126,0.79595494,0.79596658,0.79618116,0.7961767,0.79583378,0.79561966,0.79527306,0.79513216,0.79493922,0.79490388,0.7944749,0.79380096,0.79392206,0.79376734,0.7933402,0.79368072,0.7935769,0.79371934,0.79343928,0.79393596,0.794514,0.79446414,0.79518284,0.7955789,0.79604876,0.79652572,0.7968114,0.79699512,0.79791976,0.79804544,0.79836944,0.79896502,0.79956812,0.80005466,0.80078808,0.80129598,0.80111804,0.80119392,1
2,0.74415392,0.74443188,0.73325384,0.72598994,0.72036882,0.71420684,0.7080945,0.70529736,0.70460312,0.70569712,0.70649378,0.7066241,0.70957602,0.70719084,0.71128184,0.71243934,0.71810516,0.7197381,0.72477744,0.72626448,0.72808436,0.73320166,0.73469376,0.73513066,0.73982706,0.7407856,0.74230094,0.74449956,0.74645964,0.74720752,0.74812398,0.74751866,0.74792866,0.7496273,0.74987204,0.74947902,0.74994394,0.7509979,0.74984526,0.75004002,0.75045428,0.7510264,0.7522319,0.75344954,0.75316618,0.75414798,0.75468426,0.75670336,0.75752888,0.7573974,0.75914192,0.75984588,0.76203378,0.76399838,0.76494314,0.76609302,0.76852522,0.77033918,0.77196692,0.772945,0.77489106,0.7765509,0.77810098,0.78004604,0.78157314,0.7831869,0.78507772,0.78682916,0.78767994,0.7886455,0.7897415,0.79154052,0.79267292,0.7934219,0.79424978,0.79431494,0.79524224,0.79597902,0.79571822,0.7965843,0.79622038,0.79729344,0.7977055,0.79774396,0.79788876,0.79777722,0.7979604,0.79759884,0.7978703,0.79763188,0.7980965,0.79798312,0.79745164,0.79741446,0.79744658,0.79719702,0.7968377,0.79675718,0.79614268,0.79631208,0.79638234,0.7957954,0.79630398,0.79615136,0.79612672,0.796204,0.7965951,0.79730768,0.79738818,0.79788866,0.79829516,0.79908126,0.79963048,0.79985406,0.79999804,0.80108882,0.80128068,0.80158534,0.80222938,0.80294614,0.80316656,0.80406896,0.8045114,0.80394102,0.80424958,1
3,0.74067498,0.73565446,0.7283123,0.72015256,0.71592004,0.70893006,0.70239476,0.70011352,0.69985918,0.70013558,0.7005448,0.70241664,0.70339556,0.70102138,0.7047754,0.70841554,0.71281832,0.71332728,0.71929568,0.72108892,0.7214758,0.72595222,0.7283885,0.73030144,0.73248462,0.73414996,0.7370149,0.73892884,0.73957934,0.74065754,0.74178168,0.74098234,0.74154034,0.74381162,0.7438703,0.74290506,0.74363228,0.74527944,0.74422516,0.74432864,0.74493932,0.74532048,0.74668522,0.74663618,0.74731036,0.74809492,0.74940364,0.75068174,0.75177128,0.75176214,0.75360024,0.75431486,0.75622386,0.75824558,0.75898508,0.76006472,0.76297876,0.76479,0.7664829,0.7676219,0.76945742,0.77079958,0.77217922,0.77434734,0.77592818,0.7773724,0.77902952,0.78105986,0.78217364,0.78290042,0.78391818,0.78553798,0.78701634,0.7877655,0.78842588,0.78844446,0.7897082,0.7902058,0.79017446,0.79116806,0.7909624,0.79198742,0.79242834,0.7925894,0.7922557,0.79223176,0.79221116,0.7922329,0.79214252,0.79208064,0.79214138,0.79236644,0.79192852,0.79193602,0.79192844,0.79164434,0.79163208,0.7913357,0.79090002,0.79104732,0.79098656,0.79063896,0.79077312,0.7909676,0.79109568,0.79091544,0.7914035,0.79218976,0.79215554,0.79275006,0.79300918,0.79389602,0.79444668,0.79467704,0.79496774,0.79601822,0.79634574,0.7965125,0.7974363,0.79778994,0.79839976,0.7994064,0.79971752,0.79953258,0.79951798,1
4,0.74142762,0.74336312,0.73764674,0.7259171,0.72228216,0.71544132,0.70925816,0.70735932,0.70684024,0.70707476,0.70761882,0.70849798,0.71206004,0.70721926,0.7134849,0.71774384,0.72071228,0.72101712,0.72728062,0.72990808,0.72957188,0.73484432,0.73690984,0.73888288,0.7408891,0.74245202,0.74484406,0.74752396,0.74814688,0.7495092,0.7509221,0.74993966,0.75076754,0.75210948,0.75208186,0.75200558,0.75269652,0.75394044,0.75236472,0.7527289,0.75297954,0.75294562,0.75476364,0.75427606,0.7554261,0.75552824,0.75718176,0.75838908,0.759679,0.75905706,0.7620648,0.76143784,0.76433206,0.76625922,0.76733696,0.7678767,0.77087854,0.77302018,0.77453576,0.77559054,0.77741378,0.7789543,0.78051192,0.78231514,0.78377172,0.78546386,0.78727358,0.7890931,0.79009758,0.79111668,0.79219966,0.7933824,0.79466462,0.79547284,0.79616734,0.79639996,0.79774176,0.7982066,0.79813576,0.79904084,0.79852992,0.79974882,0.7997368,0.80025802,0.80008772,0.80041604,0.79999156,0.8000149,0.7998586,0.79996048,0.79990942,0.80000096,0.79971862,0.79952214,0.79953136,0.79917796,0.79889334,0.79862742,0.79802296,0.79811546,0.79830024,0.79793388,0.79822278,0.79825064,0.7983499,0.79848362,0.79877432,0.799379,0.79941532,0.79989068,0.80008926,0.80078598,0.80134922,0.80152988,0.80175768,0.80286072,0.80318142,0.80337886,0.80392666,0.80460862,0.80510714,0.80589428,0.80629856,0.80632952,0.80627064,1
5,0.73281612,0.72436584,0.71226714,0.7119361,0.7017645,0.69320412,0.69236838,0.69287412,0.68912578,0.6862624,0.68709766,0.6844475,0.69047148,0.69417678,0.69518482,0.699956,0.69938688,0.70746892,0.70404928,0.70798814,0.71335878,0.71721094,0.72141602,0.72001332,0.7224043,0.72712952,0.7289563,0.73022096,0.73077332,0.73079284,0.73286726,0.73387218,0.73291172,0.732457,0.73398828,0.73561368,0.73468556,0.73363592,0.734266,0.7354373,0.73527702,0.73443294,0.7368074,0.73592306,0.73600262,0.7383285,0.73830102,0.73854448,0.73946638,0.74232726,0.74362672,0.74385044,0.7455337,0.7474819,0.74829256,0.74925852,0.75225116,0.7532882,0.75466154,0.75682814,0.75777284,0.75900928,0.76112726,0.76273726,0.76389576,0.76545658,0.76710086,0.76854414,0.7700256,0.77091556,0.77207676,0.77357178,0.77471244,0.77515762,0.77590322,0.7771274,0.77751386,0.77718042,0.77806722,0.77783394,0.77884164,0.77893316,0.77934682,0.77902698,0.7787828,0.77861972,0.77925968,0.77904572,0.77907638,0.77882154,0.77897216,0.7788016,0.77854194,0.77821206,0.77877412,0.7776294,0.77736188,0.77732706,0.77725048,0.77676478,0.77708928,0.77690408,0.77664112,0.77689468,0.77684394,0.77630918,0.77732166,0.7775607,0.77780278,0.7783889,0.77853856,0.77891152,0.7795508,0.78033572,0.78051844,0.78084716,0.78145584,0.78174,0.782217,0.78297902,0.78340222,0.78364636,0.78411444,0.78387064,0.78370426,1
6,0.73859032,0.73129248,0.72065608,0.71743084,0.70881156,0.70062852,0.69706068,0.6972209,0.6942071,0.6920672,0.69489518,0.6924072,0.69485838,0.6986618,0.70064462,0.70628544,0.70595168,0.71135908,0.7090434,0.71389406,0.71963236,0.72193614,0.72685404,0.72703192,0.72892556,0.732341,0.73555902,0.73704106,0.73753286,0.73753288,0.74010872,0.74100208,0.74069048,0.74017292,0.74012342,0.74181312,0.74161088,0.74057954,0.74163998,0.74225418,0.7417952,0.74252216,0.74446064,0.74406912,0.74270604,0.74537348,0.74593092,0.74605784,0.74793864,0.75011644,0.75130194,0.75198848,0.7538893,0.75541648,0.75734636,0.75792854,0.7600337,0.7618864,0.7638846,0.76529938,0.76674952,0.7686647,0.77028562,0.77186288,0.77332032,0.7749143,0.77681332,0.77845184,0.77959988,0.78063446,0.78197802,0.7832391,0.78423072,0.78503096,0.78606468,0.78697116,0.7873477,0.78757308,0.78829606,0.7882746,0.78905008,0.7893222,0.78968046,0.78985898,0.7897542,0.78925784,0.79028028,0.7898884,0.79027498,0.78967476,0.78988742,0.78953896,0.78984606,0.789243,0.7896801,0.78891562,0.78852138,0.7889417,0.78845572,0.78826692,0.78868562,0.78823712,0.78846302,0.78853996,0.78849552,0.78788364,0.78899108,0.78940594,0.78967802,0.79035072,0.7905842,0.79095642,0.7914978,0.79259164,0.79275438,0.79309476,0.79358546,0.7943034,0.7947154,0.79528812,0.79597922,0.7962386,0.79674494,0.79688818,0.7967399,1
7,0.73671232,0.72656268,0.71957044,0.7148354,0.70626024,0.69993048,0.69652034,0.69565834,0.6918968,0.68984592,0.692802,0.69182512,0.69400128,0.6990645,0.69970424,0.70292674,0.70645282,0.71192916,0.71051532,0.71217718,0.7189862,0.72319324,0.72571928,0.7260359,0.72805376,0.7323557,0.7330511,0.73539706,0.73716314,0.73712742,0.73925504,0.73999366,0.73947132,0.73922228,0.73940346,0.74065242,0.74080824,0.74005742,0.74048208,0.74117264,0.7410745,0.74174116,0.74253984,0.7424075,0.74209748,0.74425452,0.744503,0.74490496,0.746136,0.7485978,0.7500844,0.75089638,0.7525831,0.75421284,0.75571008,0.75662356,0.7592134,0.76048042,0.76228542,0.76391424,0.76504166,0.7669457,0.76916586,0.77051982,0.77143508,0.77325648,0.77495682,0.77637394,0.77813472,0.77877452,0.77955496,0.7814086,0.78217798,0.78295536,0.78394492,0.7850826,0.7851899,0.78539058,0.78626936,0.78563706,0.78679142,0.78707672,0.7876355,0.7876604,0.78679852,0.78693672,0.78746308,0.78737564,0.78745824,0.78743928,0.78692202,0.78712274,0.7870608,0.78654232,0.7871319,0.78581724,0.7856011,0.7860045,0.78571774,0.78542756,0.78574474,0.7852233,0.78521768,0.78543616,0.78547324,0.78479866,0.78574522,0.78608466,0.78663078,0.78709324,0.7873525,0.78765442,0.78813998,0.788935,0.78929668,0.78972494,0.79019636,0.7904444,0.79097894,0.79162184,0.79208564,0.79244888,0.792911,0.7928613,0.79245528,1
8,0.73913984,0.73214982,0.72333732,0.72003694,0.71151606,0.70130298,0.69773252,0.69798398,0.69625024,0.69556518,0.69708278,0.69251348,0.6979747,0.7011814,0.70241304,0.70660996,0.70923098,0.71449796,0.71232128,0.71520984,0.72033478,0.72473726,0.73085566,0.72955314,0.73139828,0.7343542,0.73695438,0.73867396,0.74060086,0.74042154,0.74187392,0.74264168,0.74216284,0.74150886,0.74163238,0.74399346,0.74431412,0.74304018,0.74329264,0.74367512,0.7438545,0.74429518,0.74558506,0.74539924,0.74522874,0.74741296,0.74748574,0.74821532,0.74911456,0.75211458,0.7532344,0.75345092,0.75580406,0.7571885,0.75842734,0.75983598,0.76242824,0.76386502,0.76579352,0.7671891,0.76815914,0.76972634,0.7721695,0.77374738,0.77491896,0.77679636,0.7786179,0.77991122,0.78103122,0.78223138,0.78331794,0.78491168,0.78588174,0.78649312,0.78751306,0.78853708,0.78858464,0.78881848,0.78967788,0.78966628,0.79076878,0.79069472,0.79086884,0.79132864,0.79092362,0.79061938,0.79134574,0.79118944,0.79138724,0.79097578,0.79097918,0.79098096,0.7908573,0.79037914,0.79094074,0.78978506,0.78939232,0.79001966,0.78967714,0.7894234,0.78971582,0.78905188,0.78901548,0.78929654,0.7894541,0.78886694,0.78977238,0.79019206,0.79048758,0.7909598,0.79121448,0.79148984,0.7921562,0.79322902,0.79328422,0.79367044,0.79426602,0.79468004,0.79518224,0.79570566,0.79629262,0.79671408,0.79725984,0.79731828,0.79718276,1
